Idx    | Gold_Re      | Gold_Im      | Core_Re      | Core_Im      | Diff         | Err(%)     | Note
834    | 7.87881      | -3.62170     | 7.87893      | -3.62198     | 0.00031      | 0.00       | 
835    | -0.84946     | -0.32809     | -0.86458     | -0.33211     | 0.01564      | 1.72       | 
836    | 3.02512      | -5.39106     | 3.02531      | -5.39088     | 0.00027      | 0.00       | 
837    | -3.11019     | -2.44436     | -2.75900     | -2.51930     | 0.35909      | 9.08       | 
838    | 2.24259      | -9.85596     | 2.24270      | -9.85574     | 0.00025      | 0.00       | 
839    | -2.52311     | 1.59693      | -2.48778     | 1.83524      | 0.24091      | 8.07       | 
840    | 3.16574      | -3.22044     | 3.16579      | -3.22049     | 0.00007      | 0.00       | 
841    | -0.78789     | 8.99908      | -0.89292     | 8.97704      | 0.10732      | 1.19       | 
842    | -1.46275     | 1.97446      | -1.46253     | 1.97437      | 0.00024      | 0.01       | 
843    | -7.41444     | -13.23596    | -6.99927     | -13.53163    | 0.50970      | 3.36       | 
844    | -1.62259     | -1.43578     | -1.62306     | -1.43547     | 0.00056      | 0.03       | 
845    | -0.27110     | 2.13227      | -1.09250     | 3.50261      | 1.59766      | 74.33      | HIGH_ERR
846    | 11.56026     | 7.84055      | 11.56020     | 7.84045      | 0.00012      | 0.00       | 
847    | 2.13513      | -4.42633     | 2.02036      | -4.18831     | 0.26425      | 5.38       | 
848    | 1.04101      | 2.04717      | 1.04082      | 2.04716      | 0.00018      | 0.01       | 
849    | 2.27520      | 4.51969      | 2.30304      | 4.46386      | 0.06238      | 1.23       | 
850    | -0.67131     | 4.75336      | -0.67147     | 4.75330      | 0.00016      | 0.00       | 
851    | -2.33106     | 5.92610      | -2.35591     | 5.92844      | 0.02496      | 0.39       | 
852    | 9.14529      | -6.77121     | 9.14486      | -6.77080     | 0.00060      | 0.01       | 
853    | 5.77049      | -0.01433     | 6.17232      | 0.45150      | 0.61519      | 10.66      | HIGH_ERR
854    | -2.61995     | -5.77859     | -2.61974     | -5.77883     | 0.00032      | 0.01       | 
855    | -7.38201     | -9.31344     | -7.90094     | -8.92702     | 0.64699      | 5.44       | 
856    | -4.04048     | 1.07496      | -4.04044     | 1.07500      | 0.00005      | 0.00       | 
857    | 0.51295      | -0.06294     | 0.49313      | -0.12742     | 0.06746      | 13.05      | HIGH_ERR
858    | -2.45337     | -1.25312     | -2.45339     | -1.25316     | 0.00005      | 0.00       | 
859    | 0.82372      | -2.66897     | 0.81493      | -2.67859     | 0.01303      | 0.47       | 
860    | -2.63309     | -3.60916     | -2.63272     | -3.60932     | 0.00040      | 0.01       | 
861    | 6.89501      | 6.88088      | 5.58292      | 7.97248      | 1.70681      | 17.52      | HIGH_ERR
862    | -2.41196     | -1.98393     | -2.41206     | -1.98365     | 0.00030      | 0.01       | 
863    | 3.60191      | 1.78799      | 3.50294      | 1.71271      | 0.12434      | 3.09       | 
864    | -2.31254     | 7.14797      | -2.31264     | 7.14789      | 0.00013      | 0.00       | 
865    | -1.07090     | 4.00258      | -1.07063     | 4.00236      | 0.00035      | 0.01       | 
866    | 1.54652      | 4.95728      | 1.54628      | 4.95716      | 0.00027      | 0.01       | 
867    | -4.00956     | 3.13780      | -4.02165     | 3.14385      | 0.01353      | 0.27       | 
868    | 3.33258      | 2.58967      | 3.33277      | 2.58958      | 0.00020      | 0.00       | 
869    | -2.24857     | 4.08979      | -2.72978     | 3.51783      | 0.74747      | 16.02      | HIGH_ERR
870    | 2.02794      | -0.11792     | 2.02791      | -0.11801     | 0.00010      | 0.00       | 
871    | 3.54507      | -6.23235     | 3.33324      | -6.19013     | 0.21600      | 3.01       | 
872    | -7.86201     | -1.94506     | -7.86177     | -1.94502     | 0.00024      | 0.00       | 
873    | 7.18212      | -6.98920     | 7.23058      | -6.97412     | 0.05075      | 0.51       | 
874    | -4.13168     | 4.44494      | -4.13207     | 4.44505      | 0.00041      | 0.01       | 
875    | 2.04065      | 2.21888      | 1.91335      | 2.05019      | 0.21134      | 7.01       | 
876    | -6.10689     | -0.96319     | -6.10897     | -0.96225     | 0.00229      | 0.04       | 
877    | -3.95050     | 0.49705      | -4.68348     | 1.35634      | 1.12944      | 28.37      | HIGH_ERR
878    | -0.51062     | -7.71543     | -0.51044     | -7.71541     | 0.00018      | 0.00       | 
879    | 2.11766      | -3.18497     | 2.01920      | -3.31227     | 0.16093      | 4.21       | 
880    | -3.00392     | 0.96675      | -3.00419     | 0.96694      | 0.00034      | 0.01       | 
881    | 2.03175      | -7.03612     | 2.12746      | -7.04263     | 0.09593      | 1.31       | 
882    | -3.77064     | -4.91658     | -3.77044     | -4.91661     | 0.00020      | 0.00       | 
883    | -2.37861     | -1.51019     | -2.27298     | -1.53891     | 0.10946      | 3.89       | 
884    | 1.26163      | -3.09393     | 1.26193      | -3.09404     | 0.00032      | 0.01       | 
885    | 0.24295      | 7.73948      | 0.09944      | 7.44645      | 0.32629      | 4.21       | 
886    | 2.98330      | 5.88738      | 2.98361      | 5.88727      | 0.00033      | 0.01       | 
887    | 4.86011      | -0.15679     | 5.01614      | -0.48219     | 0.36087      | 7.42       | 
888    | 0.55013      | 3.38947      | 0.55011      | 3.38933      | 0.00015      | 0.00       | 
889    | -2.47729     | 4.99475      | -2.39941     | 4.96674      | 0.08276      | 1.48       | 
890    | -5.90469     | -9.05290     | -5.90467     | -9.05293     | 0.00004      | 0.00       | 
891    | -1.35231     | 0.94281      | -1.31497     | 0.93744      | 0.03773      | 2.29       | 
892    | -1.41056     | 7.58727      | -1.40996     | 7.58720      | 0.00061      | 0.01       | 
893    | 0.43421      | -1.06163     | -0.31880     | -0.92642     | 0.76506      | 66.70      | HIGH_ERR
894    | -5.46508     | 0.56514      | -5.46521     | 0.56514      | 0.00013      | 0.00       | 
895    | -5.23431     | 1.23942      | -4.90971     | 1.51480      | 0.42567      | 7.91       | 
896    | 0.34407      | 7.33608      | 0.34399      | 7.33610      | 0.00008      | 0.00       | 
897    | 5.56097      | -7.50238     | 5.56101      | -7.50216     | 0.00023      | 0.00       | 
898    | 0.72098      | -5.54451     | 0.72092      | -5.54463     | 0.00013      | 0.00       | 
899    | 4.08423      | -0.15729     | 4.07163      | -0.14497     | 0.01763      | 0.43       | 
900    | -2.14507     | 0.22009      | -2.14473     | 0.21970      | 0.00052      | 0.02       | 
901    | -4.25646     | 1.47669      | -4.09753     | 0.94828      | 0.55180      | 12.25      | HIGH_ERR
902    | 2.93479      | -12.05780    | 2.93489      | -12.05771    | 0.00013      | 0.00       | 
903    | -5.20210     | -7.65275     | -5.56526     | -7.44115     | 0.42031      | 4.54       | 
904    | -0.12894     | -2.92978     | -0.12879     | -2.92976     | 0.00015      | 0.01       | 
905    | -5.42455     | 1.28857      | -5.59687     | 1.24981      | 0.17663      | 3.17       | 
906    | 4.86817      | -2.42853     | 4.86821      | -2.42833     | 0.00020      | 0.00       | 
907    | 3.74965      | 4.90374      | 4.94470      | 4.54428      | 1.24794      | 20.22      | HIGH_ERR
908    | 0.78485      | -1.73155     | 0.78381      | -1.73130     | 0.00108      | 0.06       | 
909    | 0.44076      | -2.83278     | -1.48810     | -1.90768     | 2.13923      | 74.62      | HIGH_ERR
910    | 2.35293      | 0.93218      | 2.35271      | 0.93240      | 0.00031      | 0.01       | 
911    | 0.23282      | 0.04389      | 0.32427      | 0.04068      | 0.09150      | 38.62      | HIGH_ERR
912    | -4.70686     | 5.22940      | -4.70644     | 5.22932      | 0.00042      | 0.01       | 
913    | 1.09675      | -1.65632     | 1.15239      | -1.65786     | 0.05565      | 2.80       | 
914    | 2.54990      | -7.10851     | 2.54935      | -7.10851     | 0.00055      | 0.01       | 
915    | -0.39941     | 10.21969     | -0.41331     | 10.23071     | 0.01775      | 0.17       | 
916    | -3.59208     | 1.88102      | -3.58997     | 1.88038      | 0.00221      | 0.05       | 
917    | 5.89089      | -1.39199     | 6.37218      | -0.80816     | 0.75664      | 12.50      | HIGH_ERR
918    | 2.73215      | 7.56404      | 2.73250      | 7.56351      | 0.00064      | 0.01       | 
919    | -6.90423     | -7.17232     | -7.40582     | -6.77872     | 0.63758      | 6.40       | 
920    | 5.25328      | -2.50882     | 5.25321      | -2.50860     | 0.00022      | 0.00       | 
921    | -2.63616     | 0.43586      | -2.69695     | 0.41901      | 0.06308      | 2.36       | 
922    | 1.27394      | 0.46242      | 1.27392      | 0.46209      | 0.00033      | 0.02       | 
923    | -5.21985     | 1.28894      | -5.22920     | 1.27777      | 0.01456      | 0.27       | 
924    | -1.77953     | -7.22712     | -1.77917     | -7.22698     | 0.00039      | 0.01       | 
925    | 4.97175      | 7.32050      | 3.44725      | 7.88919      | 1.62712      | 18.39      | HIGH_ERR
926    | 3.86788      | -9.44938     | 3.86731      | -9.44952     | 0.00058      | 0.01       | 
927    | 3.50933      | 3.47689      | 3.64980      | 3.30794      | 0.21973      | 4.45       | 
928    | -3.73505     | -6.28390     | -3.73511     | -6.28396     | 0.00009      | 0.00       | 
929    | -0.50001     | 1.43515      | -0.49997     | 1.43504      | 0.00012      | 0.01       | 
930    | -5.74609     | 0.89611      | -5.74599     | 0.89621      | 0.00014      | 0.00       | 
931    | 3.80224      | -4.58992     | 3.78843      | -4.57990     | 0.01706      | 0.29       | 
932    | 1.90935      | -4.65714     | 1.90932      | -4.65726     | 0.00012      | 0.00       | 
933    | -2.45580     | -1.88266     | -2.31986     | -2.58546     | 0.71582      | 23.13      | HIGH_ERR
934    | -1.27835     | -3.03932     | -1.27821     | -3.03919     | 0.00019      | 0.01       | 
935    | -7.75779     | -5.98023     | -7.97638     | -5.52032     | 0.50921      | 5.20       | 
936    | 5.29738      | 4.86303      | 5.29698      | 4.86317      | 0.00043      | 0.01       | 
937    | -0.25397     | -13.10407    | -0.10059     | -13.13246    | 0.15599      | 1.19       | 
938    | 0.84391      | -4.54923     | 0.84314      | -4.54907     | 0.00079      | 0.02       | 
939    | -1.16056     | 2.47034      | -1.17201     | 2.54753      | 0.07804      | 2.86       | 
940    | -3.28721     | 0.15179      | -3.28570     | 0.15185      | 0.00151      | 0.05       | 
941    | -5.86534     | -2.54332     | -6.83865     | -1.88911     | 1.17274      | 18.34      | HIGH_ERR
942    | 2.91159      | 3.62959      | 2.91177      | 3.62958      | 0.00018      | 0.00       | 
943    | -6.07899     | -4.78259     | -6.48341     | -4.65661     | 0.42359      | 5.48       | 
944    | 0.12414      | 5.58170      | 0.12439      | 5.58160      | 0.00027      | 0.00       | 
945    | -3.10792     | -4.55830     | -3.00858     | -4.58369     | 0.10254      | 1.86       | 
946    | -3.97683     | -2.83347     | -3.97660     | -2.83361     | 0.00027      | 0.01       | 
947    | 6.23547      | 0.01446      | 6.37607      | 0.00067      | 0.14127      | 2.27       | 
948    | 0.38795      | 8.04829      | 0.38896      | 8.04806      | 0.00103      | 0.01       | 
949    | 4.85122      | -1.08050     | 5.24680      | -0.92935     | 0.42347      | 8.52       | 
950    | -5.02085     | 4.38188      | -5.02109     | 4.38190      | 0.00024      | 0.00       | 
951    | 6.87634      | -4.03439     | 6.58788      | -4.48165     | 0.53222      | 6.68       | 
952    | -0.78954     | -2.57836     | -0.78981     | -2.57818     | 0.00033      | 0.01       | 
953    | 2.17052      | 8.63438      | 2.27698      | 8.57286      | 0.12296      | 1.38       | 
954    | -10.76107    | 3.43154      | -10.76143    | 3.43145      | 0.00038      | 0.00       | 
955    | 3.48649      | 6.99434      | 3.52238      | 6.99142      | 0.03601      | 0.46       | 
956    | 1.06855      | -2.58636     | 1.06913      | -2.58635     | 0.00058      | 0.02       | 
957    | -11.86376    | 0.24409      | -13.53504    | 0.25551      | 1.67132      | 14.08      | HIGH_ERR
958    | -2.48735     | -2.28629     | -2.48748     | -2.28637     | 0.00015      | 0.00       | 
959    | -2.78425     | -0.01479     | -2.53271     | -0.01692     | 0.25155      | 9.03       | 
960    | -3.12385     | 1.40305      | -3.12373     | 1.40305      | 0.00012      | 0.00       | 
961    | -1.03978     | 4.04583      | -1.03992     | 4.04581      | 0.00014      | 0.00       | 
962    | -4.66379     | 0.56105      | -4.66344     | 0.56118      | 0.00038      | 0.01       | 
963    | -1.37850     | 3.82160      | -1.43088     | 3.81470      | 0.05283      | 1.30       | 
964    | -0.66737     | 1.51368      | -0.66776     | 1.51397      | 0.00049      | 0.03       | 
965    | -5.79959     | 4.39685      | -4.80793     | 3.70379      | 1.20984      | 16.62      | HIGH_ERR
966    | 1.63590      | -1.04521     | 1.63622      | -1.04506     | 0.00035      | 0.02       | 
967    | -2.42190     | -5.87842     | -2.91333     | -5.80678     | 0.49663      | 7.81       | 
968    | 1.67575      | -5.05899     | 1.67615      | -5.05889     | 0.00041      | 0.01       | 
969    | -4.03784     | -1.03984     | -4.40139     | -0.97703     | 0.36893      | 8.85       | 
970    | -5.64555     | 1.32203      | -5.64497     | 1.32205      | 0.00059      | 0.01       | 
971    | -1.05556     | -0.76600     | 2.21549      | -0.87901     | 3.27300      | 250.96     | HIGH_ERR
972    | -0.40304     | 1.18690      | -0.40613     | 1.18722      | 0.00311      | 0.25       | 
973    | -2.49287     | -6.48532     | -9.62213     | -5.58731     | 7.18560      | 103.42     | HIGH_ERR
974    | -0.29320     | 10.10820     | -0.29306     | 10.10833     | 0.00020      | 0.00       | 
975    | 1.08262      | 2.61861      | 1.13249      | 2.36066      | 0.26272      | 9.27       | 
976    | -8.01142     | 2.40192      | -8.01155     | 2.40191      | 0.00013      | 0.00       | 
977    | -2.48566     | -2.39139     | -2.26720     | -2.38534     | 0.21855      | 6.34       | 
978    | 2.91912      | 6.67530      | 2.91925      | 6.67537      | 0.00015      | 0.00       | 
979    | -2.91866     | 6.80214      | -2.92355     | 6.78193      | 0.02079      | 0.28       | 
980    | 4.02680      | 1.98250      | 4.02536      | 1.98307      | 0.00154      | 0.03       | 
981    | -8.17455     | -0.22419     | -6.30735     | -0.36142     | 1.87223      | 22.89      | HIGH_ERR
982    | -10.57154    | 6.06311      | -10.57045    | 6.06255      | 0.00122      | 0.01       | 
983    | -8.18771     | 0.17234      | -8.64848     | 0.75930      | 0.74621      | 9.11       | 
984    | -7.07153     | -2.65644     | -7.07096     | -2.65664     | 0.00060      | 0.01       | 
985    | 0.48323      | -0.58294     | 0.36658      | -0.57028     | 0.11733      | 15.50      | HIGH_ERR
986    | -10.74982    | 3.23269      | -10.75057    | 3.23247      | 0.00078      | 0.01       | 
987    | -8.74143     | -1.01168     | -8.76367     | -0.98854     | 0.03209      | 0.36       | 
988    | -1.64880     | -4.58889     | -1.64693     | -4.58864     | 0.00189      | 0.04       | 
989    | -4.85374     | 4.92660      | -7.36641     | 5.27121      | 2.53619      | 36.67      | HIGH_ERR
990    | -5.11120     | 0.27014      | -5.11178     | 0.27042      | 0.00064      | 0.01       | 
